id,link,content,date,retweets,favorites,mentions,hashtags,Trump or biden
1.21817E+18,https://twitter.com/realDonaldTrump/status/1218174158280019968,"Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA, including the greatest economy in history, rebuilding our military, biggest ever tax & regulation cuts, & 2nd A!",1/17/2020 8:12,23660,113982,,,Trump
1.21817E+18,https://twitter.com/realDonaldTrump/status/1218165916451602432,"Mini Mike Bloomberg doesnÉ??t get on the Democrat Debate Stage because he doesnÉ??t want to - he is a terrible debater and speaker. If he did, he would go down in the polls even more (if that is possible!).",1/17/2020 7:39,15554,77303,,,Trump
1.21816E+18,https://twitter.com/realDonaldTrump/status/1218164681464000513,É??There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.É?ù @ IngrahamAngle @ FoxNews,1/17/2020 7:34,14717,69461,,,Trump
1.21816E+18,https://twitter.com/realDonaldTrump/status/1218164357395374081,"É??Years from now, when we look back at this day, nobodyÉ??s going to remember NancyÉ??s cheap theatrics, they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.É?ù @ IngrahamAngle @ FoxNews",1/17/2020 7:33,24458,108993,,,Trump
1.21816E+18,https://twitter.com/realDonaldTrump/status/1218164098212474881,....for the foreign policies of the President.É?ù @ AlanDersh Alan Dershowitz @ seanhannity @ FoxNews They do what the House asks. The Swamp!,1/17/2020 7:32,10220,40775,,,Trump
1.21816E+18,https://twitter.com/realDonaldTrump/status/1218164088225828866,É??The GOA got it exactly backwards. HereÉ??s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. ItÉ??s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....,1/17/2020 7:32,19173,75987,,,Trump
1.21799E+18,https://twitter.com/realDonaldTrump/status/1217985357553315841,"PROMISES MADE, PROMISES KEPT! # KeepAmericaGreat2020pic.twitter.com/CheEfoFUBT",1/16/2020 19:41,41969,165961,,,Trump
1.21797E+18,https://twitter.com/realDonaldTrump/status/1217965436119191553,See you tomorrow! # CHAMPShttps://twitter.com/LSUfootball/status/1217888605961506816 É??,1/16/2020 18:22,16793,104196,,,Trump
1.21793E+18,https://twitter.com/realDonaldTrump/status/1217927213179338758,THANK YOU! # MAGApic.twitter.com/jVr7qmYOvu,1/16/2020 15:50,28604,147255,,,Trump
1.21791E+18,https://twitter.com/realDonaldTrump/status/1217909231946477575,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,1/16/2020 14:39,54018,335127,,,Trump
1.21784E+18,https://twitter.com/realDonaldTrump/status/1217838753810669568,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book http://bit.ly/2tlBT7y via @ BreitbartNews,1/16/2020 9:59,13215,41388,,,Trump
1.21784E+18,https://twitter.com/realDonaldTrump/status/1217836310657892353,"This is a total disgrace, but just another reason that IÉ??m going to win Michigan again!https://twitter.com/DailyCaller/status/1217793784198639618 É??",1/16/2020 9:49,15714,61114,,,Trump
1.21783E+18,https://twitter.com/realDonaldTrump/status/1217829723222478848,Looking at this strongly!https://twitter.com/SenAlexander/status/1215387768039317506 É??,1/16/2020 9:23,9353,39689,,,Trump
1.21783E+18,https://twitter.com/realDonaldTrump/status/1217827468230434818,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",1/16/2020 9:14,22486,115067,,,Trump
1.21783E+18,https://twitter.com/realDonaldTrump/status/1217825047102066688,É??There is no crime here. I just think this whole thing should be rejected out of hand. I wouldnÉ??t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.É?ù Laura Ingraham @ IngrahamAngle @ FoxNews,1/16/2020 9:04,19606,91224,,,Trump
1.21781E+18,https://twitter.com/realDonaldTrump/status/1217808535091916800,"CryinÉ?? Chuck Schumer is saying privately that the new China Trade Deal is unbelievable, which it is, but publicly he knocks it whenever possible. ThatÉ??s politics, but so bad for our great Country!",1/16/2020 7:59,27004,130028,,,Trump
1.2178E+18,https://twitter.com/realDonaldTrump/status/1217804029599920128,"One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country, and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!",1/16/2020 7:41,32882,160967,,,Trump
1.21761E+18,https://twitter.com/realDonaldTrump/status/1217610329821237248,https://twitter.com/WaysandMeansGOP/status/1217508926872334336 É??pic.twitter.com/1OIXKTv0hp,1/15/2020 18:51,22683,87702,,,Trump
1.21747E+18,https://twitter.com/realDonaldTrump/status/1217469828656701442,"Here we go again, another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House, not the Senate!",1/15/2020 9:33,30452,155318,,,Trump
1.21733E+18,https://twitter.com/realDonaldTrump/status/1217329023182872576,"I agree with him on this, 100%. But why would anyone vote Democrat? We are setting all time records with the economy!https://twitter.com/sarahedolan/status/1217295090739228674 É??",1/15/2020 0:13,25843,100947,,,Trump
1.21732E+18,https://twitter.com/realDonaldTrump/status/1217321896808722432,"Now up to 187 Federal Judges, and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy!https://twitter.com/senatemajldr/status/1204881311514669059 É??",1/14/2020 23:45,16163,64572,,,Trump
1.21731E+18,https://twitter.com/realDonaldTrump/status/1217307023873802242,Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny!https://twitter.com/GOP/status/1217291085132836864 É??,1/14/2020 22:46,15487,60448,,,Trump
1.2173E+18,https://twitter.com/realDonaldTrump/status/1217303398636126210,"Prime Minister of the United Kingdom, @ BorisJohnson, stated, É??We should replace the Iran deal with the Trump deal.É?ù I agree!",1/14/2020 22:32,25123,131631,,,Trump
1.21728E+18,https://twitter.com/realDonaldTrump/status/1217284784252080128,Former National Security Adviser for President Obama said É??President Trump was absolutely correctÉ?ù in taking out terroristist leader Soleimani. Thank you General Jones!,1/14/2020 21:18,24127,126421,,,Trump
1.21728E+18,https://twitter.com/realDonaldTrump/status/1217278713500459009,"Republicans are fighting for citizens from every background, & from every race, religion, color & creed. We are a movement for ALL AMERICANS who believe in fairness & justice, equality & dignity, opportunity & safety. We are a big tent, & a big party, w/ BIG IDEAS for the future!pic.twitter.com/8Gib5eKMOF",1/14/2020 20:53,17227,70124,,,Trump
1.21728E+18,https://twitter.com/realDonaldTrump/status/1217277670528110592,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! # TrumpMilwaukeeRallypic.twitter.com/LAl96RE49h",1/14/2020 20:49,16903,61057,,,Trump
1.21728E+18,https://twitter.com/realDonaldTrump/status/1217276075996274688,GOD BLESS THE U.S.A.!pic.twitter.com/xi2yTS5fY1,1/14/2020 20:43,23404,105436,,,Trump
1.21727E+18,https://twitter.com/realDonaldTrump/status/1217274316179607553,"Thank you Milwaukee, Wisconsin! # KAG2020 # MAGAhttps://www.pscp.tv/w/cO5xvzFvTlFsTFJub1dwUXd8MU1ZR05QTVFqZXp4d5h60N64EI-HoqqzFXcmHj9bJ6Eg4HL-2kiqKSPfZjsM?t=9s É??",1/14/2020 20:36,11660,46998,,,Trump
1.21723E+18,https://twitter.com/realDonaldTrump/status/1217231373011865600,"CryinÉ?? Chuck Schumer just said, É??The American people want a fair trial in the Senate.É?ù True, but why didnÉ??t Nervous Nancy and Corrupt politician Adam É??ShiftyÉ?ù Schiff give us a fair trial in the House. It was the most lopsided & unfair basement hearing in the history of Congress!",1/14/2020 17:45,41444,189835,,,Trump
1.21723E+18,https://twitter.com/realDonaldTrump/status/1217228960964038658,"We are helping Apple all of the time on TRADE and so many other issues, and yet they refuse to unlock phones used by killers, drug dealers and other violent criminal elements. They will have to step up to the plate and help our great Country, NOW! MAKE AMERICA GREAT AGAIN.",1/14/2020 17:36,34314,169223,,,Trump
1.21722E+18,https://twitter.com/realDonaldTrump/status/1217224049614520320,"On my way to Milwaukee, Wisconsin for a # TrumpRally. Look forward to see you all soon!pic.twitter.com/L97KjEc9GW",1/14/2020 17:16,19449,104873,,,Trump
1.21696E+18,https://twitter.com/realDonaldTrump/status/1216961142867681280,Thank you!https://twitter.com/YahooSportsCFB/status/1216890283666890753 É??,1/13/2020 23:52,29016,192766,,,Trump
1.21695E+18,https://twitter.com/realDonaldTrump/status/1216954477783048193,Thank you to Rick Scott. This Impeachment Hoax is an outrage!https://twitter.com/TeamTrump/status/1216896462858022912 É??,1/13/2020 23:25,20354,87422,,,Trump
1.21687E+18,https://twitter.com/realDonaldTrump/status/1216872069591289858,"I stand stronger than anyone in protecting your Healthcare with Pre-Existing Conditions. I am honored to have terminated the very unfair, costly and unpopular individual mandate for you!",1/13/2020 17:58,34742,203526,,,Trump
1.21677E+18,https://twitter.com/realDonaldTrump/status/1216774903036334080,"É??We demand fairnessÉ?ù shouts Pelosi and the Do Nothing Democrats, yet the Dems in the House wouldnÉ??t let us have 1 witness, no lawyers or even ask questions. It was the most unfair witch-hunt in the history of Congress!",1/13/2020 11:31,34361,154717,,,Trump
1.21676E+18,https://twitter.com/realDonaldTrump/status/1216755243712643073,"Really Big Breaking News (Kidding): Booker, who was in zero polling territory, just dropped out of the Democrat Presidential Primary Race. Now I can rest easy tonight. I was sooo concerned that I would someday have to go head to head with him!",1/13/2020 10:13,29271,165242,,,Trump
1.21675E+18,https://twitter.com/realDonaldTrump/status/1216754098382524422,"The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was É??imminentÉ?ù or not, & was my team in agreement. The answer to both is a strong YES., but it doesnÉ??t really matter because of his horrible past!",1/13/2020 10:09,21517,103123,,,Trump
1.21675E+18,https://twitter.com/realDonaldTrump/status/1216750167954804736,"Wow! The wonderful Iranian protesters refused to step on, or in any way denigrate, our Great American Flag. It was put on the street in order for them to trample it, and they walked around it instead. Big progress!",1/13/2020 9:53,48234,293339,,,Trump
1.21675E+18,https://twitter.com/realDonaldTrump/status/1216748556561866755,"The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy, only because I did what should have been done for 20 years. Anything I do, whether itÉ??s the economy, military, or anything else, will be scorned by the Rafical Left, Do Nothing Democrats!",1/13/2020 9:47,28132,126822,,,Trump
1.21674E+18,https://twitter.com/realDonaldTrump/status/1216743062543663105,"Bernie SanderÉ??s volunteers are trashing Elizabeth É??PocahontusÉ?ù Warren. Everybody knows her campaign is dead and want her potential voters. Mini Mike B is also trying, but getting tiny crowds which are all leaving fast. Elizabeth is very angry at Bernie. Do I see a feud brewing?",1/13/2020 9:25,18767,104772,,,Trump
1.21672E+18,https://twitter.com/realDonaldTrump/status/1216716358676860928,"....and, if Republicans win in court and take back the House of Represenatives, your healthcare, that I have now brought to the best place in many years, will become the best ever, by far. I will always protect your Pre-Existing Conditions, the Dems will not!",1/13/2020 7:39,12949,57112,,,Trump
1.21672E+18,https://twitter.com/realDonaldTrump/status/1216716337822695425,"Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Conditions in your Healthcare, you have it now, while at the same time winning the fight to rid you of the expensive, unfair and very unpopular Individual Mandate.....",1/13/2020 7:39,23449,103561,,,Trump
1.21654E+18,https://twitter.com/realDonaldTrump/status/1216540493821239296,?????????Ò ?????????¶ ?????? ?????Ò???˝ ?????????? ???Ò?? ?ü?? ?¶???Ò???? ???? ?? ?????¶?Ò???????¶?? ?????Ò???? ?Ò???Æ???? ?????¶ ?¶???¶ ?Å?????Ò?Ø???Ò???Ò ???????? ?????¶ ?? ?õ?????? ?Ò?? ???™?????Ò ???? ???¯???ü?Ò?? ???? ?ü????.???Ò ?????????? ???Ê???? ???Ò?????? ?????????¶?? ???????Ò?????? ?õ???? ?õ?????? ???¯?????Ò?? ???? ???????? ???? ????.?????? ???????????? ???? ???????? ?? ???????????? ?????¶?? ?????? ???????? ?????¶?? ???? ?????????¶?? ?????????????Æ?????¶?Ò?????? ?????? ?Ò?? ??????????.?Øhttps://twitter.com/realDonaldTrump/status/1216506722153639942 É??,1/12/2020 20:00,25409,110939,,,Trump
1.21651E+18,https://twitter.com/realDonaldTrump/status/1216506722153639942,"National Security Adviser suggested today that sanctions & protests have Iran É??choked offÉ?ù, will force them to negotiate. Actually, I couldnÉ??t care less if they negotiate. Will be totally up to them but, no nuclear weapons and É??donÉ??t kill your protesters.É?ù",1/12/2020 17:46,35271,173170,,,Trump
1.21645E+18,https://twitter.com/realDonaldTrump/status/1216448547777908737,"Many believe that by the Senate giving credence to a trial based on the no evidence, no crime, read the transcripts, É??no pressureÉ?ù Impeachment Hoax, rather than an outright dismissal, it gives the partisan Democrat Witch Hunt credibility that it otherwise does not have. I agree!",1/12/2020 13:55,27436,126101,,,Trump
1.21644E+18,https://twitter.com/realDonaldTrump/status/1216435180220620807,"Wow! Crazy Bernie Sanders is surging in the polls, looking very good against his opponents in the Do Nothing Party. So what does this all mean? Stay tuned!",1/12/2020 13:02,23900,139085,,,Trump
1.21643E+18,https://twitter.com/realDonaldTrump/status/1216429943925723139,"You canÉ??t make this up! David Kris, a highly controversial former DOJ official, was just appointed by the FISA Court to oversee reforms to the FBIÉ??s surveillance procedures. Zero credibility. THE SWAMP! @ DevinNunes @ MariaBartiromo @ FoxNews",1/12/2020 12:41,28777,97133,,,Trump
1.21643E+18,https://twitter.com/realDonaldTrump/status/1216426951163949058,"....the Ukraine Hoax that became the Impeachment Scam. Must get the ICIG answers by Friday because this is the guy who lit the fuse. So if he wants to clear his name, prove that his office is indeed incompetent.É?ù @ DevinNunes @ MariaBartiromo @ FoxNews The ICIG never wanted proof!",1/12/2020 12:29,11831,44177,,,Trump
1.21643E+18,https://twitter.com/realDonaldTrump/status/1216426942733389825,"House Republicans investigating origins of the Ukraine Whistleblower complaint. ICIG Michael Atkinson facing serious questions. É??The Democrats know the ICIG is a major problem-didnÉ??t release his testimony. Looks so much like everything else weÉ??ve seen, from the Russia Hoax, to...",1/12/2020 12:29,16829,65176,,,Trump
1.2164E+18,https://twitter.com/realDonaldTrump/status/1216400564071936001,???˙???? ???? ?Ò?????Ò???? ?????Ò????: ?????¶?Ò?????? ?????? ?Ò?? ???ü??????. ???˝???Ò???? ?¶?? ?¶???ü?????? ???? ?????¶ ?????? ?ü???¶?? ???? ?˝?????????? ?????? ???????? ?? ?™?????? ???????Ò?? ???Ò ?????¶. ???????¶?Ò ???˝ ?????? ???????????¶ ???¶?????? ???????Ò?? ???Ò ?????¶. ???????¶?Ò???¶ ?Ò?? ?????????Ò?? ???Ê?? ?ü?????? ?? ???? ?????Ò???????Ò???? ???™???˝?? ???????? ???˝?????????? ???Ò?ü?¶ ?ü??????! ?ü???¶???Ò ???Ò???? ???˝?Ò?? ?????Ò???? ?Ò?? ???¶?????Å ?ü??????!https://twitter.com/realDonaldTrump/status/1216356280933273600 É??,1/12/2020 10:44,36573,152715,,,Trump
1.2164E+18,https://twitter.com/realDonaldTrump/status/1216399515948867588,"Why should I have the stigma of Impeachment attached to my name when I did NOTHING wrong? Read the Transcripts! A totally partisan Hoax, never happened before. House Republicans voted 195-0, with three Dems voting with the Republicans. Very unfair to tens of millions of voters!",1/12/2020 10:40,31319,155491,,,Trump
1.21639E+18,https://twitter.com/realDonaldTrump/status/1216392879213555714,"Why did Nervous Nancy allow corrupt politician Shifty Schiff to lie before Congress? He must be a Witness, and so should she!",1/12/2020 10:13,28798,141910,,,Trump
1.21638E+18,https://twitter.com/realDonaldTrump/status/1216381908717854720,Great idea. This phony Impeachment Hoax should not even be allowed to proceed. Did NOTHING wrong. Just a partisan vote. Zero Republicans. Never happened before!https://twitter.com/realDonaldTrump/status/1216212972391096320 É??,1/12/2020 9:30,15716,57056,,,Trump
1.21638E+18,https://twitter.com/realDonaldTrump/status/1216380599457452034,"É??Pelosi has made a mockery of Impeachment. Her Articles are so weak. But more importantly, she thought she could extort the Senate. She couldnÉ??t.É?ù @ GreggJarrett @ foxandfriends The Do Nothing Democrats are really run by the Radical Left. Too bad!",1/12/2020 9:25,16124,72390,,,Trump
1.21637E+18,https://twitter.com/realDonaldTrump/status/1216365930009284614,"....and then helped to fund them...And zero progress was made on curbing those activities, until Trump droned Soleimani...Plainly, Trump is not a warmonger. HeÉ??s a deal maker & his record is that of someone who uses our military might as a deterrent, unleashes it with....",1/12/2020 8:26,9955,43446,,,Trump
1.21637E+18,https://twitter.com/realDonaldTrump/status/1216365931804479488,"....discretion, and only as a last resort.É?ù Thank you to the great Michael Goodwin. Could not have said it better myself!",1/12/2020 8:26,9901,43878,,,Trump
1.21637E+18,https://twitter.com/realDonaldTrump/status/1216365925701705730,"Michael Goodwin, New York Post: É??TrumpÉ??s peace through strength philosophy is what America needs. His (John Kerry) claim bears no relation to reality. The Agreement didnÉ??t create opportunities for America & other signatories to confront IranÉ??s malign activities. It overlooked....",1/12/2020 8:26,16671,69266,,,Trump
1.21636E+18,https://twitter.com/realDonaldTrump/status/1216360697426337792,John Kerry got caught essentially admitting that funds given ridiculously to Iran were used to fund attacks on the USA. Only a complete fool would have given that 150 Billion Dollars Plus to Iran. They then went on a Middle East Rampage! @ foxandfriends @ PeteHegseth,1/12/2020 8:06,25099,85918,,,Trump
1.21636E+18,https://twitter.com/realDonaldTrump/status/1216358707510071301,"George @ GStephanopoulos, ask Crazy Nancy why she allowed Adam É??ShiftyÉ?ù Schiff to totally make up my conversation with the Ukrainian President & read his false words to Congress and the world, as though I said it? He got caught! Ask why hearing was most unfair & biased in history?",1/12/2020 7:58,16998,73901,,,Trump
1.21636E+18,https://twitter.com/realDonaldTrump/status/1216356280933273600,"To the leaders of Iran - DO NOT KILL YOUR PROTESTERS. Thousands have already been killed or imprisoned by you, and the World is watching. More importantly, the USA is watching. Turn your internet back on and let reporters roam free! Stop the killing of your great Iranian people!",1/12/2020 7:48,78479,329693,,,Trump
1.21635E+18,https://twitter.com/realDonaldTrump/status/1216351262742061056,Congratulations to @ serenawilliams on another big win. She is a great player and an even greater person. Our members in Virginia (Tennis) will never forget you!https://twitter.com/WTA/status/1216236014835920896 É??,1/12/2020 7:28,8066,50245,,,Trump
1.21635E+18,https://twitter.com/realDonaldTrump/status/1216347531321446400,Congratulations to the Great State of Tennessee. YouÉ??ve got yourselves a fantastic football team. Big WIN last night!,1/12/2020 7:13,20119,151134,,,Trump
1.21621E+18,https://twitter.com/realDonaldTrump/status/1216212972391096320,Thank you Rudy! @ JudgeJeaninepic.twitter.com/hk9yuQo4Nm,1/11/2020 22:19,15300,57662,,,Trump
1.21621E+18,https://twitter.com/realDonaldTrump/status/1216211286108921858,"I hope the House and Senate Democrats, in particular watch this. It is a classic. Thank you to @ JudgeJeanine Pirro!pic.twitter.com/O8P9J0CArF",1/11/2020 22:12,26491,89598,,,Trump
1.21613E+18,https://twitter.com/realDonaldTrump/status/1216130169477439488,???????¶ ?????Ò???? ???????? ???? ???Ò????É???????? ???????? ?????Ò ???™???˝?? ???????? ?????????¶ ?????????? ?????¶?Ò???????¶ ???Ò ?™?Ò?????? ???Ò???? ?????Ò???? ?Ò?? ???????Ò?¶ ???Ò???? ?? ???˝???Ò?? ??????????. ?????????? ???????? ?????¶???Ò ?????????Ò?? ?? ?????¶?Ò?????? ???????????¶ ?õ?????˝ ?? ???? ???˙?? ???????¶?Ò???¶ ??????????. ?™?????? ???????Ò?? ???Ò ?????? ???¶?Å???????¶ ?????¶.,1/11/2020 16:50,54901,255967,,,Trump
1.21612E+18,https://twitter.com/realDonaldTrump/status/1216120362230067202,"The government of Iran must allow human rights groups to monitor and report facts from the ground on the ongoing protests by the Iranian people. There can not be another massacre of peaceful protesters, nor an internet shutdown. The world is watching.",1/11/2020 16:11,42612,185882,,,Trump
1.21611E+18,https://twitter.com/realDonaldTrump/status/1216114167108849665,???? ???Ò???? ???™???? ?? ?Ò???™ ?????????? ?????Ò????: ???? ???˝ ?????¶?????? ?????Ò?? ?Ò???????¶ ?™???????Ò???? ???? ?????? ???????¶??????É?????? ?? ???????¶ ???? ???????????? ???? ?????? ?????????? ???????¶????. ???? ?????¶?Ò???????¶ ?????? ?Ò?? ???˝ ???˝?????? ?????????? ???? ????????. ???™?????¶ ?????? ?????????? ?????? ?????¶.,1/11/2020 15:46,80299,353482,,,Trump
1.21611E+18,https://twitter.com/realDonaldTrump/status/1216114135529902081,"To the brave, long-suffering people of Iran: I've stood with you since the beginning of my Presidency, and my Administration will continue to stand with you. We are following your protests closely, and are inspired by your courage.",1/11/2020 15:46,46576,231515,,,Trump
1.21611E+18,https://twitter.com/realDonaldTrump/status/1216105951905882113,"The powerful Trump Wall is replacing porous, useless and ineffective barriers in the high traffic areas requested by Border Patrol. Illegal crossing are dropping as more and more Wall is being completed! # BuildingTheWallpic.twitter.com/2kdHNSMM04",1/11/2020 15:13,22132,103071,,,Trump
1.21601E+18,https://twitter.com/realDonaldTrump/status/1216005816710500352,"95% Approval Rating in the Republican Party, a record. 53% Approval Rating overall (can we add 7 to 10 percent because of the Trump É??thing?É?ù). Thank you!",1/11/2020 8:35,30208,178672,,,Trump
1.216E+18,https://twitter.com/realDonaldTrump/status/1216004241418047488,"Now the Radical Left, Do Nothing Democrats, are asking @ senatemajldr Mitch McConnell to do the job that they were unable to do. They proved NOTHING but my total innocence in the House, despite the most unfair & biased hearings in the history of Congress. Now they demand fairness!",1/11/2020 8:29,19747,87154,,,Trump
1.216E+18,https://twitter.com/realDonaldTrump/status/1216001273725685761,Nancy Pelosi will go down as the absolute worst Speaker of the House in U.S. history!,1/11/2020 8:17,34880,205513,,,Trump
1.216E+18,https://twitter.com/realDonaldTrump/status/1216000651475460099,New polling shows that the totally partisan Impeachment Hoax is going nowhere. A vast majority want the Do Nothing Democrats to move on to other things now!,1/11/2020 8:15,17562,90954,,,Trump
1.216E+18,https://twitter.com/realDonaldTrump/status/1215998705557475328,"Where have the Radical Left, Do Nothing Democrats gone when they have spent the last 3 days defending the life of Qassem Soleimani, one of the worst terrorists in history and the father of the roadside bomb? He was also looking to do big future damage! Dems are É??unhinged.É?ù",1/11/2020 8:07,33294,156000,,,Trump
1.21599E+18,https://twitter.com/realDonaldTrump/status/1215991304448020480,"É??FBI Director apologizes for FISA Errors (of which there were far to many to be a coincidence!).É?ù @ FoxNews Chris, what about all of the lives that were ruined because of the so-called É??errors?É?ù Are these É??dirty copsÉ?ù going to pay a big price for the fraud they committed?",1/11/2020 7:38,34787,128553,,,Trump
1.21578E+18,https://twitter.com/realDonaldTrump/status/1215778392697720832,Will be interviewed tonight by Laura @ IngrahamAngle at 10pmE on @ FoxNews. Enjoy!,1/10/2020 17:32,14483,87198,,,Trump
1.21566E+18,https://twitter.com/realDonaldTrump/status/1215658960461746177,She will go down as perhaps the least successful Speaker in U.S. History!https://twitter.com/MZHemingway/status/1215259431166005248 É??,1/10/2020 9:37,23418,116140,,,Trump
1.21566E+18,https://twitter.com/realDonaldTrump/status/1215657414005002240,I love constantly proving them wrong. ItÉ??s easy!https://twitter.com/debrajsaunders/status/1215259547842969600 É??,1/10/2020 9:31,17270,75344,,,Trump
1.21565E+18,https://twitter.com/realDonaldTrump/status/1215652460573925377,É??IÉ??ve been doing this for 40 years and IÉ??ve never seen anything like this (Economy).É?ù @ Varneyco @ foxandfriends,1/10/2020 9:11,16110,83862,,,Trump
1.21565E+18,https://twitter.com/realDonaldTrump/status/1215651567782780930,"É??11,000 points gained in the Dow in the 3 years since the Election of President Trump. Today it may hit 29,000. That has NEVER happened before in that time frame. That has added 12.8 Trillion Dollars to the VALUE of American Business.É?ù @ Varneyco @ FoxNews The best is yet to come!",1/10/2020 9:08,28814,137770,,,Trump
1.21563E+18,https://twitter.com/realDonaldTrump/status/1215629289988788224,We will get this done for our great Miners!https://twitter.com/Sen_JoeManchin/status/1206614769433808896 É??,1/10/2020 7:39,13212,58870,,,Trump
1.21563E+18,https://twitter.com/realDonaldTrump/status/1215626252893093891,Thank you Mike!https://twitter.com/SenatorEnzi/status/1214608814185631749 É??,1/10/2020 7:27,5744,28297,,,Trump
1.21563E+18,https://twitter.com/realDonaldTrump/status/1215625773433999360,I agree. Jovita will do a great job!https://twitter.com/SenatorRisch/status/1214618992930959360 É??,1/10/2020 7:25,5854,29468,,,Trump
1.21562E+18,https://twitter.com/realDonaldTrump/status/1215620335346819075,"Great interview this morning by @ foxandfriends with some of the fantastic people who attended the big Rally last night in Toledo, Ohio. Thank you. Such amazing energy!",1/10/2020 7:04,13609,85269,,,Trump
1.21562E+18,https://twitter.com/realDonaldTrump/status/1215618152320638978,Wow! Thank you Greg. Hope I live up to your expectations.https://twitter.com/DanScavino/status/1215493394237095936 É??,1/10/2020 6:55,18739,81179,,,Trump
1.21546E+18,https://twitter.com/realDonaldTrump/status/1215457108327571458,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! # KAG2020pic.twitter.com/05XRX2odxN",1/9/2020 20:15,26332,106269,,,Trump
1.21546E+18,https://twitter.com/realDonaldTrump/status/1215455064183230465,"After years of rebuilding OTHER nations, we are finally rebuilding OUR nation. We are finally putting AMERICA FIRST! # KAG2020pic.twitter.com/azKL54A6BU",1/9/2020 20:07,16864,76802,,,Trump
1.21545E+18,https://twitter.com/realDonaldTrump/status/1215454244519718912,"Under my administration, we will NEVER make excuses for AmericaÉ??s enemies É?? we will never hesitate in defending American lives É?? and we will never stop working to defeat Radical Islamic Terrorism!pic.twitter.com/022PjwhHjs",1/9/2020 20:04,28078,138476,,,Trump
1.21545E+18,https://twitter.com/realDonaldTrump/status/1215452636260061185,"THANK YOU TOLEDO, OHIO!https://twitter.com/i/broadcasts/1BRJjqZggYVGw É??",1/9/2020 19:57,17588,80215,,,Trump
1.21541E+18,https://twitter.com/realDonaldTrump/status/1215406817297088512,"Heading to Toledo, Ohio, for first Rally of the year. Tremendous crowd. Here we go for a big 2020 Win!",1/9/2020 16:55,21261,163409,,,Trump
1.21541E+18,https://twitter.com/realDonaldTrump/status/1215405367229739008,95% Approval Rating in the Republican Party. Thank you!,1/9/2020 16:49,25152,213038,,,Trump
1.2154E+18,https://twitter.com/realDonaldTrump/status/1215401433824026624,"Smart analysis, I fully agree!https://twitter.com/AmbJohnBolton/status/1215238525840429056 É??",1/9/2020 16:34,14946,61208,,,Trump
1.2154E+18,https://twitter.com/realDonaldTrump/status/1215395413630451712,Thank you!https://twitter.com/StewardshipAmer/status/1215304359984001025 É??,1/9/2020 16:10,11981,59540,,,Trump
1.21533E+18,https://twitter.com/realDonaldTrump/status/1215332241523585024,Happy National Law Enforcement Appreciation Day! # LESMpic.twitter.com/kNN3RetVvs,1/9/2020 11:59,25419,129769,,,Trump
1.2153E+18,https://twitter.com/realDonaldTrump/status/1215299143066947584,"STOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 401KÉ??S DOING? 70%, 80%, 90% up? Only 50% up! What are you doing wrong?",1/9/2020 9:47,26692,167062,,,Trump
1.21529E+18,https://twitter.com/realDonaldTrump/status/1215287261606051844,U.S. Cancer Death Rate Lowest In Recorded History! A lot of good news coming out of this Administration.,1/9/2020 9:00,24233,158311,,,Trump
1.21527E+18,https://twitter.com/realDonaldTrump/status/1215268595707543552,"Breaking News: The Fifth Circuit Court of Appeals just reversed a lower court decision & gave us the go ahead to build one of the largest sections of the desperately needed Southern Border Wall, Four Billion Dollars. Entire Wall is under construction or getting ready to start!",1/9/2020 7:46,44242,214067,,,Trump
